fecha,ventas,region,pib,desempleo,confianza_consumidor,inflacion,categoria_producto,canal_venta
2022-07-07,2968.311582398558,Norte,117.91107293587018,9.187691559195182,106.75464605721362,1.8539414049220972,Hogar,Distribuidor
2022-07-08,2299.3488452124498,Norte,117.91237581927314,9.228873568158173,,1.8521746185799903,Ropa,Online
2022-07-09,2368.5132826433683,Norte,117.93336710913013,9.252265149019625,93.94561354839423,,Hogar,Marketplace
2022-07-10,2392.762886444961,Norte,117.95871707286526,9.248780538570289,90.65923865635409,1.8469181101814462,Ropa,Online
2022-07-11,2147.644696746738,Norte,117.9695873656121,9.24564393712975,91.23410326574567,1.8319749346418588,Hogar,Tienda Física
2022-07-12,2371.7287944373215,Norte,117.9830206497377,9.238982679112818,94.41738297659677,1.825643273795224,Electrónica,Distribuidor
2022-07-13,2098.0742009887695,Norte,118.00819291287739,9.245915414424651,98.49051366993702,1.8258202589001826,Libros,Distribuidor
2022-07-14,2096.2700340647857,Norte,118.02560802041626,9.229852412974529,95.90247597016293,1.8182829727988465,Electrónica,Tienda Física
2022-07-15,2309.5206067477598,Norte,118.05985479249898,9.197053714185317,95.5260760891024,1.809992805565046,Libros,Distribuidor
2022-07-16,2125.1418531424933,Norte,118.09111989558268,9.231293783179316,88.69722889709102,1.799336724025621,Alimentos,Online
2022-07-17,2271.8430596565736,Norte,118.138760180204,9.16017308922571,97.46049006642508,1.7923920271710105,Deportes,Tienda Física
2022-07-18,2211.9868392433746,Norte,118.16257443590797,9.113097064415763,103.23563358556382,1.7809009167583616,Alimentos,Tienda Física
2022-07-19,2001.4982407863135,Norte,118.17037864635604,9.100301986173568,85.72912570925537,1.7699909775026785,Ropa,Marketplace
2022-07-20,2102.073893994539,Norte,118.17668614885157,9.090936185047013,91.2105777722283,1.7651733535991576,Deportes,Distribuidor
2022-07-21,2043.0085091712906,Norte,118.21318114080135,9.092970427126584,90.84740177339569,1.754855304171893,Electrónica,Marketplace
2022-07-22,1898.9283395450104,Norte,118.24081798412699,9.10807030128714,98.38228392559067,1.7550078578440886,Electrónica,Tienda Física
2022-07-23,2036.8621769498452,Norte,118.25784599710306,9.094195716511319,93.817645727482,1.7505212441667997,Libros,Distribuidor
2022-07-24,2043.3152293367637,Norte,118.30127710035886,9.120075454031223,82.28659635559951,1.740203347893434,Libros,Distribuidor
2022-07-25,2126.863384793008,Norte,118.26661494473626,9.09283149305037,87.13315994389315,1.7354497295017073,Ropa,Tienda Física
2022-07-26,2119.2158204371226,Norte,118.28574240853251,9.091781797377479,92.39033734357668,1.7328765863320446,Deportes,Distribuidor
2022-07-27,2235.929603459273,Norte,118.32367791858915,9.102800756119656,91.87396363597857,1.725488137033486,Hogar,Online
2022-07-28,1988.656285143367,Norte,118.36463132740064,9.119804345293149,91.63166405623271,1.7144798829989274,Alimentos,Distribuidor
2022-07-29,2210.3043606401843,Norte,118.40304508852574,9.138075983150177,81.15522749613362,1.7054092824915943,Deportes,Tienda Física
2022-07-30,2207.336524547363,Norte,118.37932843103677,9.11121132740059,92.66122690212073,1.6910710587053839,Libros,Marketplace
2022-07-31,2174.1728780644166,Norte,118.47828634737756,9.100126185864925,90.7139936500524,1.6783713412665646,Electrónica,Distribuidor
2022-08-01,2353.936204932133,Norte,118.44728795875471,9.073324153188734,90.39818963717526,1.669861123530897,Alimentos,Online
2022-08-02,2131.3707858652147,Norte,118.51141417009033,9.033905755518362,86.2671754845936,1.6655785882723093,Electrónica,Marketplace
2022-08-03,,Norte,118.55193935144258,9.00820686371449,81.02217391761332,1.6623042281959508,Libros,Marketplace
2022-08-04,2123.9664548800874,Norte,118.63064192672442,9.021901560061973,82.80504569564278,1.6531920627904668,Alimentos,Online
2022-08-05,2107.3986986208083,Norte,118.67214894790082,8.982326387329584,77.12745096793654,1.647708553639515,Electrónica,Distribuidor
2022-08-06,2309.4377808967183,Norte,118.68034805030837,8.972811541842583,85.10699296767697,1.6441148203585205,Libros,Online
2022-08-07,2473.0209885680556,Norte,118.69958769525468,8.971597686236802,79.74990244031021,1.63192642667673,Deportes,Online
2022-08-08,2363.68889964282,Norte,118.71590623824926,8.946011564331059,84.09623353990429,1.6222819720329384,Alimentos,Tienda Física
2022-08-09,2325.767305577232,Norte,118.71421511766471,,81.88579528880062,1.6234346236123223,Ropa,Distribuidor
2022-08-10,2101.612128725863,Norte,118.72041496429613,8.898021302329793,99.50734588340038,1.6215202712906742,Electrónica,Distribuidor
2022-08-11,2233.1970593971937,Norte,118.74978525084526,8.890087233038242,94.15876144094126,1.614895778514308,Deportes,Online
2022-08-12,2454.0245275615734,Norte,118.78544141875055,8.860518814312913,84.01958984357852,1.6057484490079865,Ropa,Marketplace
2022-08-13,2253.6208715511125,Norte,118.80992741287795,8.906990055455111,84.21343962822095,1.6078455812759018,Alimentos,Distribuidor
2022-08-14,2140.8663721416224,Norte,118.82293497399864,8.916810641193946,90.1748002578868,1.5984459981445918,Libros,Tienda Física
2022-08-15,2129.9371203623173,Norte,118.86621543829555,8.904603342590597,82.13450278075844,1.5958164578987994,Libros,Tienda Física
2022-08-16,2039.737895129778,Norte,118.84472916395188,8.920198786439101,93.08389225860181,1.5881594977099893,Deportes,Distribuidor
2022-08-17,1783.165127448631,Norte,118.91628087064821,8.939708331476243,84.46806180855934,1.59045726562585,Ropa,Marketplace
2022-08-18,2201.5912440404422,Norte,118.96201480088645,8.935067254769665,89.95147731213913,1.5854395197859212,Deportes,Tienda Física
2022-08-19,2062.706858044688,Norte,118.99089261860286,8.95315271951145,80.51107750081917,1.5792210569892748,Electrónica,Tienda Física
2022-08-20,2170.6481338412727,Norte,119.01491395628051,8.923210199338548,83.69476902868561,1.5628046810280314,Hogar,Tienda Física
2022-08-21,1947.373175017192,Norte,119.0025468936235,8.938365408851181,90.52280598054159,1.5573028598718075,Deportes,Distribuidor
2022-08-22,1993.3478139563683,Norte,119.01926560076724,8.943817975165485,86.95124809467778,1.5464283713932219,Deportes,Tienda Física
2022-08-23,1939.6728814321013,Norte,119.02358752636194,8.92640963807065,74.71145148934446,1.5382993494649362,Electrónica,Distribuidor
2022-08-24,2030.1680761488942,Norte,119.07065260405393,8.904127157155433,81.91075089801963,1.5326303780806363,Libros,Distribuidor
2022-08-25,2183.791337712638,Norte,119.09585410729424,8.90834225840842,97.0306776817724,1.5256775154079352,Ropa,Distribuidor
2022-08-26,2184.8494997592484,Norte,119.12208021268016,8.91899237055681,85.31154092511005,1.52347109780661,Deportes,Distribuidor
2022-08-27,2230.0569832024817,Norte,119.1517388799817,8.87728000535846,92.04860833842388,1.520792087358333,Hogar,Distribuidor
2022-08-28,2148.9251966594247,Norte,119.14759395763346,8.85237191305524,85.54078960274342,1.515751428720461,Hogar,Distribuidor
2022-08-29,2120.491145598644,Norte,119.21196312511863,8.881639649761436,86.99518246494662,1.5092756396840241,Ropa,Online
2022-08-30,1974.1625057741637,Norte,119.23224322815129,8.878823816912275,83.25836131178802,1.5099269206929415,Hogar,Online
2022-08-31,2013.9372982463294,Norte,119.17119810782745,8.880292732764559,82.32115882203615,1.498886150362707,Alimentos,Distribuidor
2022-09-01,2455.8280407115208,Norte,119.18434043302013,8.905370710774802,80.61112218592098,1.5068850424928764,Deportes,Online
2022-09-02,2060.0031596555514,Norte,119.1848814976122,8.880671161091398,78.25117069732552,1.499393303603354,Hogar,Tienda Física
2022-09-03,2240.4643681893217,Norte,119.28641386833769,8.89265303710678,77.98974343548507,1.4903476765276091,Alimentos,Marketplace
2022-09-04,2150.8403214775367,Norte,119.30238134963949,8.865741545288154,84.1918295897418,1.4772143954337194,Electrónica,Tienda Física
2022-09-05,2465.341747773645,Norte,119.34995529310302,8.837238690271388,78.64858564447896,1.4647646585680911,Ropa,Online
2022-09-06,2198.3953029655318,Norte,119.3747902381439,8.803339602752777,79.2336537743604,1.449761045472711,Deportes,Marketplace
2022-09-07,2231.0336527433337,Norte,119.39747814787816,,82.38235159139538,1.448277856548437,Electrónica,Marketplace
2022-09-08,2344.774945797655,Norte,119.4223524748914,8.83685371113159,73.50318931178522,1.4429353032271504,Hogar,Distribuidor
2022-09-09,2249.160191435699,Norte,119.46341685870523,8.82647680045688,78.29369210890262,1.433077946689419,Electrónica,Marketplace
2022-09-10,2308.9354774081667,Norte,119.54034821690855,8.831696942176272,72.58500904402698,1.429417634671373,Hogar,Distribuidor
2022-09-11,2385.313249532281,Norte,119.55029489238314,8.820158602008247,77.87176584238001,1.4263339339096723,Deportes,Tienda Física
2022-09-12,2307.651211577049,Norte,119.60537300519086,8.775082190367188,73.30845030842953,1.4172111914949719,Hogar,Tienda Física
2022-09-13,2107.069480847569,Norte,119.60160409152205,8.760842031740825,80.7262080126305,1.4105744238200622,Alimentos,Marketplace
2022-09-14,2196.209866117961,Norte,119.61568985589867,8.76627549097615,78.54782650817546,,Electrónica,Online
2022-09-15,2020.1681241828683,Norte,119.68980297063041,8.799389114724816,76.8793838929979,1.3962766492822363,Ropa,Online
2022-09-16,2229.3799240816957,Norte,119.74482184020286,8.812085666824213,72.33930200532328,1.3914281128786337,Electrónica,Marketplace
2022-09-17,2005.2766617046843,Norte,119.80605959730077,8.813638992798953,81.15857498360624,1.386318917741641,Hogar,Marketplace
2022-09-18,2113.106493870408,Norte,119.84305216618961,8.778507280225943,78.74404831859813,1.3748159861184293,Libros,Tienda Física
2022-09-19,2210.092662614674,Norte,119.8662135376215,8.773719876840518,81.80616026891268,1.377514014964465,Libros,Distribuidor
2022-09-20,2027.6677739357492,Norte,119.85318790588926,8.781351249089992,73.39975258676911,1.376273671800191,Electrónica,Tienda Física
2022-09-21,2129.785135070753,Norte,119.79161869595862,8.741107409359286,80.66551116336254,1.364844838359543,Deportes,Tienda Física
2022-09-22,2108.3550583942747,Norte,119.81051720054131,8.754934915789567,77.67705634645729,1.365275425883544,Alimentos,Marketplace
2022-09-23,2067.594325085045,Norte,119.82399698953446,8.736067610202477,80.37468468202478,1.3664574649544519,Alimentos,Tienda Física
2022-09-24,2190.1151350887617,Norte,119.87456965392433,8.713073774308127,85.5169593211099,1.3688975223344764,Ropa,Online
2022-09-25,2116.921989489846,Norte,119.87607802664193,8.696809900018723,78.5101087846543,1.3589827427152648,Hogar,Tienda Física
2022-09-26,1972.0567079070152,Norte,119.93794249337085,8.703791972148304,68.18481466469746,1.354763085698116,Electrónica,Tienda Física
2022-09-27,2068.178122716973,Norte,119.96784152691161,8.685483811969318,80.87637417933654,1.3517152337928697,Libros,Online
2022-09-28,2170.946589391514,Norte,120.0034592438874,8.678372148208542,86.68187096781308,1.3485534564449406,Ropa,Distribuidor
2022-09-29,2035.946191723762,Norte,119.980294014936,8.665538684598962,79.2627916648856,1.3419030285658795,Alimentos,Online
2022-09-30,2085.65574369555,Norte,119.92223323515235,8.682990464961074,81.93352454302429,1.3458397375858204,Ropa,Online
2022-10-01,2278.0446885510073,Norte,119.8590421217708,8.690199893242742,87.7991258875723,1.337355832039551,Hogar,Tienda Física
2022-10-02,2356.7122474389375,Norte,119.87661895488155,8.724152985709262,77.62927423277812,1.3302809207356798,Alimentos,Online
2022-10-03,1876.015355810984,Norte,119.90566473000968,8.687484973883167,79.7592073698952,1.3270109808797121,Ropa,Tienda Física
2022-10-04,2249.7121748219397,Norte,119.8904821595314,8.700198824119207,82.83653390166569,1.3299930922441257,Ropa,Online
2022-10-05,2191.657876219559,Norte,119.91083605193893,8.714162584944727,80.41489493859392,1.3294235838294737,Deportes,Tienda Física
2022-10-06,2170.0925012821535,Norte,119.92809613349532,8.687199970950148,78.3409117405317,1.321419498330524,Hogar,Tienda Física
2022-10-07,2359.3310808491015,Norte,119.96012842286085,8.70983121613116,90.34963871208137,1.318417026421737,Ropa,Online
2022-10-08,2287.9054691017586,Norte,119.97726677653574,8.69711200877688,79.56259093605075,1.312633665777698,Deportes,Marketplace
2022-10-09,2436.0835284447003,Norte,119.99458021063462,8.688480089608685,85.1507347688622,1.3157222327112785,Electrónica,Marketplace
2022-10-10,2231.4905208018754,Norte,120.0472355916916,8.681890069761582,82.48202475379682,1.3131055360725448,Alimentos,Tienda Física
2022-10-11,2401.7003409130075,Norte,120.09433375281577,8.707823627627782,72.71904798783818,1.3116789381923115,Alimentos,Distribuidor
2022-10-12,2318.124789286865,Norte,120.11513897606964,8.721895447501765,85.86669394971754,1.3122987954502168,Alimentos,Tienda Física
2022-10-13,2189.5098396494523,Norte,120.13274293531684,8.702702889921088,83.07765935920804,1.3129417560923835,Deportes,Distribuidor
2022-10-14,2224.092523998079,Norte,120.20121113143594,8.696857784338768,80.06941565820253,1.3142617584593128,Electrónica,Tienda Física
2022-10-15,2392.7543517012505,Norte,120.2322923356709,8.648514142953202,77.63588173230664,1.3104663255541789,Ropa,Marketplace
2022-10-16,2326.0047035586445,Norte,120.25173056209456,8.654553814702288,80.62488811926626,1.3099010975343341,Electrónica,Tienda Física
2022-10-17,2128.391949615213,Norte,120.24559044983833,8.643830654513177,85.68971943044443,1.3040096741268061,Deportes,Distribuidor
2022-10-18,1814.2331482055713,Norte,120.22431042100882,8.624244083824637,83.71661898615228,1.2944528239617996,Alimentos,Tienda Física
2022-10-19,2084.5909229065737,Norte,120.20558056643951,8.620303840702814,80.54249216579241,1.2932866416951356,Libros,Marketplace
2022-10-20,1869.832805302263,Norte,120.25049141512844,8.577597299949788,79.45289145835127,1.2911215662689595,Deportes,Online
2022-10-21,1956.9823382184484,Norte,120.25269882029342,8.598304995078042,73.2879441989164,1.2843858365663663,Ropa,Distribuidor
2022-10-22,2054.5402956188873,Norte,120.24078019417432,8.557542420188156,87.70324389118869,1.2810309661017427,Libros,Distribuidor
2022-10-23,2203.310664076109,Norte,120.289260239735,8.59466197147636,77.87181115125972,1.2791099027717798,Hogar,Marketplace
2022-10-24,2259.723096875937,Norte,120.27313677561739,8.591356416061267,,1.276921241080472,Alimentos,Marketplace
2022-10-25,1950.6292059202592,Norte,120.29475259939653,8.585085836323843,78.4986870803516,1.2822104584188951,Alimentos,Distribuidor
2022-10-26,2106.920195675364,Norte,120.30769288819421,8.588681235856031,82.04064289318856,1.285368241421049,Ropa,Marketplace
2022-10-27,2018.2189107042022,Norte,120.26320615963314,8.602662553500359,78.9496577777422,1.2823840952065924,Electrónica,Tienda Física
2022-10-28,2267.0608328201292,Norte,120.34342672194605,8.618435761344175,94.60232002764835,1.2763033213674655,Deportes,Marketplace
2022-10-29,,Norte,120.32742440827002,8.619883617478802,79.4723968334454,1.2771080202077323,Libros,Marketplace
2022-10-30,2134.1886873522576,Norte,120.35899933883759,8.58290577254197,78.87606659825104,1.2754903605954637,Electrónica,Marketplace
2022-10-31,2248.2281104449157,Norte,120.3972827037535,8.5852307681722,90.39027603701896,,Deportes,Online
2022-11-01,2470.7833561603775,Norte,,8.548627643781014,92.42222191728142,1.2614629622148688,Ropa,Tienda Física
2022-11-02,2296.70028483111,Norte,120.42978081802462,8.591271099321496,85.53429031463091,1.2588712574220826,Alimentos,Distribuidor
2022-11-03,2288.572411546155,Norte,120.42614171911913,8.599726354193157,81.48828405577495,1.2563232160464646,Hogar,Marketplace
2022-11-04,2400.7979242892266,Norte,120.42858239307692,8.584226948695575,77.4921147107037,1.25433179066002,Electrónica,Online
2022-11-05,2419.6017524908766,Norte,120.45913574277932,8.62714553434319,76.01375550197548,,Electrónica,Marketplace
2022-11-06,2489.7965728825147,Norte,120.49543256964002,8.611696280230937,82.51450044640019,1.2495305088272606,Electrónica,Distribuidor
2022-11-07,2292.8605197031084,Norte,120.5191303109984,8.57604663438899,85.2526194356863,1.2436077025317924,Electrónica,Distribuidor
2022-11-08,2355.206511976092,Norte,120.49166812537713,8.600135160653046,86.81429958067402,1.2415229543010773,Deportes,Distribuidor
2022-11-09,2541.051476174982,Norte,120.49492498454278,8.593038554476504,78.03923994880365,1.2388941967630394,Ropa,Marketplace
2022-11-10,2284.2279763751562,Norte,120.52180148313457,8.587609111831943,88.30356568160508,1.234802419716554,Libros,Online
2022-11-11,2009.271553210248,Norte,120.56246677940739,8.591412617071017,87.19235998530202,1.225821519146184,Hogar,Marketplace
2022-11-12,2243.4190324777883,Norte,120.62006242757998,8.579384044867302,86.65476214510971,1.2201430427506903,Libros,Tienda Física
2022-11-13,2295.4851310058107,Norte,120.61106939745002,8.56508304618968,86.60325061677642,1.2208337887014815,Deportes,Marketplace
2022-11-14,2446.6188134677386,Norte,120.68011226205763,8.569730541148342,90.88345175884986,1.2147288113086316,Libros,Tienda Física
2022-11-15,2115.377052320148,Norte,120.67438588152163,8.544824726920346,85.33134244945467,1.2086618746163895,Alimentos,Online
2022-11-16,2245.2862085327965,Norte,120.65323064313671,8.52096480790447,86.07920045521357,1.2089422173184297,Hogar,Marketplace
2022-11-17,2572.5236966265866,Norte,120.69057292584645,8.522342407276737,87.69125073523098,1.2050909397479372,Alimentos,Tienda Física
2022-11-18,2792.537639219392,Norte,120.6343431229015,8.519282139743149,86.36741613017128,1.2106390081676581,Alimentos,Tienda Física
2022-11-19,2947.9891232932896,Norte,120.63456944941362,8.544240758909174,89.07125693153893,1.2018556655284778,Libros,Distribuidor
2022-11-20,3285.7785237359067,Norte,120.69035797822883,8.496456623227534,88.735216862011,1.1995068305257963,Ropa,Distribuidor
2022-11-21,2586.5541296928295,Norte,120.70881476779533,8.504454784467482,80.76630052099229,1.1941783895928428,Libros,Distribuidor
2022-11-22,2047.7333043962317,Norte,120.76519046692948,8.483666625001547,86.04496872187467,1.1837158900101223,Alimentos,Marketplace
2022-11-23,3179.100735005073,Norte,120.75067221761846,8.441897639956858,76.38263840468228,1.1866414289636527,Hogar,Online
2022-11-24,3203.7541179245977,Norte,120.79651025371675,8.43551306103606,87.31170383051204,1.182705403301005,Deportes,Marketplace
2022-11-25,3693.9793058266523,Norte,120.8095867892982,8.428507517246665,89.79135331079682,1.1662236945671844,Libros,Online
2022-11-26,3494.782580406352,Norte,120.83976067986181,8.426380368504686,91.99997902884742,1.1594827479655136,Hogar,Marketplace
2022-11-27,3492.727015175822,Norte,120.82583312527855,8.38218556173466,91.90822212949709,1.1511848272375846,Electrónica,Tienda Física
2022-11-28,3544.7200084137107,Norte,120.86948223539112,8.377888307155644,103.68966880532938,1.1425827764824525,Libros,Marketplace
2022-11-29,3401.441396588571,Norte,120.88661229150857,8.372281274123361,88.35077585887214,1.1357586195526108,Electrónica,Distribuidor
2022-11-30,3254.731505933143,Norte,120.91596494188921,8.335697146240916,82.30245403993062,1.1211336652113628,Alimentos,Marketplace
2022-12-01,2303.546095080583,Norte,120.97087523177457,8.342615982602412,81.97810633229008,1.12006446440194,Deportes,Distribuidor
2022-12-02,2535.226823647867,Norte,120.97321339438257,8.301485509112764,84.13695166200436,1.1195789192028323,Alimentos,Online
2022-12-03,2723.446260306416,Norte,120.94996481590788,8.294440958583527,92.26472400895751,1.1268143847895102,Deportes,Tienda Física
2022-12-04,2448.1628316806127,Norte,120.96092317353816,8.277443769749464,94.05404516501298,1.1247237663256204,Electrónica,Tienda Física
2022-12-05,2866.5249500798927,Norte,120.99979944518402,8.247447515181758,82.90051990842178,1.1250004466744739,Libros,Online
2022-12-06,2346.2153441964324,Norte,121.00335316076799,8.254244399500719,83.29864774595714,1.1252890453936144,Alimentos,Online
2022-12-07,2480.879373981459,Norte,121.0173742504379,8.240294037955362,90.69755788937924,1.119583588867444,Hogar,Marketplace
2022-12-08,2389.6115313972646,Norte,120.99756410848104,8.231147025525571,96.41357340329692,1.120408847086233,Deportes,Online
2022-12-09,2496.706410893375,Norte,120.98307171237369,8.198453511146344,89.2582217149684,1.1141767704801462,Hogar,Distribuidor
2022-12-10,2441.388733247338,Norte,121.0069301591279,8.192689940905414,93.8818038997062,1.1012710959209442,Alimentos,Marketplace
2022-12-11,2708.4994672466623,Norte,121.00972459599846,8.145551345690256,92.74329850883458,1.1044052438075567,Alimentos,Marketplace
2022-12-12,2537.3111497223213,Norte,121.02848273344351,8.168598481805644,91.00052106785019,1.096295347462579,Alimentos,Marketplace
2022-12-13,2304.4460676760036,Norte,121.04347996242868,8.142096379226011,93.96464737447658,1.0917460478014425,Alimentos,Distribuidor
2022-12-14,2408.050573418244,Norte,121.01754900325751,8.143684787490816,93.27889529159044,1.0925126264079612,Electrónica,Marketplace
2022-12-15,3051.949854906628,Norte,121.02001737485186,8.138910945109965,95.49283018360924,1.0913737921308362,Libros,Online
2022-12-16,2844.20372380248,Norte,121.02111742020071,8.135075146864047,90.24745244652276,1.0882624649135226,Hogar,Marketplace
2022-12-17,3555.501063309825,Norte,120.9749572434912,8.115261025005918,95.17848765693249,1.0928689263688416,Libros,Tienda Física
2022-12-18,3441.371097472528,Norte,121.01159178947468,8.118909294693877,91.47964642820537,1.0835906959273076,Ropa,Marketplace
2022-12-19,2989.3130599725873,Norte,121.05417714208698,8.10776555929473,85.91722430976372,1.0831882831580653,Ropa,Marketplace
2022-12-20,3186.068096979872,Norte,121.11628086850376,8.11291376055423,95.28544225074731,1.0919300754725099,Libros,Tienda Física
2022-12-21,2707.2944374620056,Norte,121.15977548709122,8.091156563419519,95.72470437373244,1.0908434349912208,Hogar,Tienda Física
2022-12-22,2979.4313651646316,Norte,121.19799865502607,8.080135571485735,93.74606969500545,1.0838060181328542,Libros,Distribuidor
2022-12-23,2922.371445859075,Norte,121.20260710590189,8.089634273141048,93.73697777060102,1.077565717495224,Electrónica,Marketplace
2022-12-24,3022.2016990444604,Norte,121.26157959647,8.090768172772831,98.02513079829296,1.0744308086753376,Hogar,Online
2022-12-25,3161.6631041476594,Norte,121.2677483925429,8.066003856781295,97.05855720448048,1.070706469566491,Ropa,Online
2022-12-26,3327.1411995333174,Norte,121.24989206465798,8.065729829570715,97.30724723941422,1.0681232537457455,Alimentos,Online
2022-12-27,3010.601587926701,Norte,121.25219377821797,8.055726624057714,99.19213711203876,1.0590860776707458,Electrónica,Marketplace
2022-12-28,2991.4843448354018,Norte,121.32853463239834,8.076160582828757,107.15055395771603,1.0621313708846776,Hogar,Distribuidor
2022-12-29,3176.2141279905622,Norte,121.37462883669646,8.059396873974384,91.66315793909935,1.0593364896681363,Libros,Marketplace
2022-12-30,3096.7750412043306,Norte,121.43474568545562,8.085043009829734,102.93813285163063,1.0628016193853287,Alimentos,Online
2022-12-31,3256.9502886194496,Norte,121.47145310151534,8.071814638058258,97.2516356415824,1.0658682031824251,Ropa,Marketplace
2023-01-01,2624.7229890882736,Norte,121.50812873135935,8.047418310900152,103.2653137892658,1.0609018498841765,Hogar,Marketplace
2023-01-02,2668.5699348581998,Norte,121.58008852030707,8.010380995625132,106.44440071778759,1.0651147967507333,Ropa,Marketplace
2023-01-03,2598.926855961678,Norte,121.57490023660098,8.034241261100973,97.88183699147969,1.0623628744093756,Ropa,Distribuidor
2023-01-04,2500.3425386848808,Norte,121.6025306107856,8.018505586549304,99.71426367327354,1.0559468584089566,Alimentos,Distribuidor
2023-01-05,2600.5992312170974,Norte,121.58726050729139,7.987365637896909,104.02595023973859,1.0523905378670422,Deportes,Marketplace
2023-01-06,2650.5616115244457,Norte,121.58939002807173,7.998052875362431,110.82513795232445,1.0544857673156858,Libros,Online
2023-01-07,2690.9602122558654,Norte,121.59504219801592,8.013136981865266,102.79307687041906,1.0486977907309025,Alimentos,Online
2023-01-08,2531.2408399370065,Norte,121.56160475711684,8.020368430232336,107.66667852484582,1.0551674798501414,Ropa,Tienda Física
2023-01-09,2660.1431758549475,Norte,121.60793946683636,7.983541099460548,107.51753411137602,1.0504080033554095,Electrónica,Marketplace
2023-01-10,2369.633630663972,Norte,121.62520330657723,7.968187963620519,107.17638981435651,1.038388173485678,Electrónica,Distribuidor
2023-01-11,2439.0616462124085,Norte,121.68229168306517,7.9350658991275145,103.7154799087054,1.02931337680112,Electrónica,Marketplace
2023-01-12,2610.075355515115,Norte,121.62487545472709,7.943831344755108,107.28731425037152,1.0282178301544715,Electrónica,Distribuidor
2023-01-13,2685.803084477421,Norte,121.6147840723051,7.936291131468295,111.70941714722579,1.0249344475391728,Hogar,Distribuidor
2023-01-14,2542.214417939828,Norte,121.64871645152547,7.913833473801363,111.49823370608992,1.0249810127412866,Deportes,Distribuidor
2023-01-15,2721.194827276885,Norte,121.68030806402216,7.928784875693086,106.39722756403815,1.023924304799824,Electrónica,Tienda Física
2023-01-16,2563.453026593841,Norte,121.7488688934848,7.962735139201032,106.32512128637613,1.0235399216826018,Ropa,Tienda Física
2023-01-17,2439.361468162508,Norte,121.86039254836065,7.972463851523943,98.36640365789755,1.0261844236091835,Ropa,Tienda Física
2023-01-18,2543.1674070105782,Norte,121.92041306836457,7.950780738948182,107.72036744313993,1.0254414057875758,Libros,Marketplace
2023-01-19,2638.175214008429,Norte,121.9183013671698,7.96204785935541,108.99254270858512,1.022707508514658,Electrónica,Online
2023-01-20,2422.7052715331747,Norte,121.91106537286156,7.9664097757069205,105.70188810657513,1.0279630218158269,Libros,Online
2023-01-21,2403.2435354888894,Norte,121.90861871894789,7.972507037370642,109.6552204306348,1.02211261911297,Hogar,Distribuidor
2023-01-22,2561.8709601572427,Norte,121.94114774279858,7.947178270792766,105.60742758278117,1.017170804261382,Deportes,Marketplace
2023-01-23,2639.0763026122795,Norte,121.92160327232493,7.947012692852037,110.89562189375431,1.0075498293886755,Hogar,Distribuidor
2023-01-24,2360.4951995889523,Norte,121.94275699332081,7.951426709317547,104.42131953611711,1.0013200770215462,Ropa,Online
2023-01-25,2452.911684762474,Norte,121.96500268981197,7.953102397069142,108.69401382238983,1.003932149727777,Deportes,Marketplace
2023-01-26,2354.7716506630854,Norte,121.96372917009049,7.937121908472263,108.76575629853275,1.0108574890904496,Ropa,Marketplace
2023-01-27,2580.3586042944853,Norte,122.00403248746274,7.923560179090653,114.39992500346139,1.0121457161756087,Alimentos,Online
2023-01-28,2592.8619230975332,Norte,122.05582741466142,7.958645149171077,115.20713816156066,1.0138245173133584,Alimentos,Marketplace
2023-01-29,2608.0567857035253,Norte,,7.951769211995062,114.88982078235036,1.0183219387445817,Alimentos,Marketplace
2023-01-30,2447.5394571761294,Norte,122.06173193499083,7.934520915273001,110.04610075381449,1.0200847689170405,Hogar,Distribuidor
2023-01-31,2620.9308067150314,Norte,122.0593766036823,7.953995712810066,113.45573711626876,1.01296074447548,Libros,Marketplace
2023-02-01,2564.6501057138044,Norte,,7.954960392975477,112.48199542052475,1.0035802644909921,Electrónica,Online
2023-02-02,2813.479764013084,Norte,122.10995081881285,7.943883919615465,105.34161783486586,1.005249901740537,Deportes,Online
2023-02-03,2624.6680705944004,Norte,122.12502980996702,7.951559520474343,121.51358372600191,1.0079788264957692,Alimentos,Online
2023-02-04,2745.3144076926937,Norte,122.14456669031264,7.94162869648888,111.1588411554645,1.0098461589966559,Ropa,Online
2023-02-05,2914.440958641795,Norte,122.14916059311213,7.916133267002058,111.84471690251365,1.0078439542372393,Deportes,Tienda Física
2023-02-06,2743.210199169001,Norte,122.20170616234837,7.860158532669086,112.92252765126673,1.0097667150012177,Hogar,Online
2023-02-07,3042.3922533254754,Norte,122.22764700128472,7.840510054828693,113.85098015308108,1.0051202471392564,Hogar,Marketplace
2023-02-08,2826.2874621492833,Norte,122.23196956275848,7.811973814708758,108.97009132421623,1.0063288068851526,Electrónica,Distribuidor
2023-02-09,2852.4807511313065,Norte,122.25783400741601,7.817250378893361,120.27347226731094,1.0083393596819314,Alimentos,Marketplace
2023-02-10,2898.0245041996486,Norte,122.23991657359004,7.814939667145143,100.5873803881133,1.0097685701913452,Alimentos,Online
2023-02-11,2726.921162331528,Norte,122.29451504607795,7.801938371404938,123.71805993909724,1.003018497702521,Ropa,Distribuidor
2023-02-12,3039.680992368328,Norte,122.30175075208602,7.795005895581173,113.54331291068678,1.004775661363528,Libros,Online
